Time: 2025/01/27 14:02:32
Temp (K), Mag (T), Start Mhz, Stop Mhz, Step Mhz, Cnt
0.000000E+0, 8.619282E-1, 3.000000E-1, 8.500000E+3, 8.499700E+3, 2001
S11,S21,S12,S22
-3.002743E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.023430E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.030141E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.972700E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.958636E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.915212E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.987322E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.193526E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.484677E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.875528E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.267873E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.599252E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.846888E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.937579E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.862887E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.626476E-2,0.000000E+0,0.000000E+0,0.000000E+0
-4.299202E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.949341E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.566902E-2,0.000000E+0,0.000000E+0,0.000000E+0
-3.216451E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.845636E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.595318E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.218085E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.923584E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.711019E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.476084E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.295880E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.194465E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.242096E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.263715E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.381699E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.400700E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.428199E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.327125E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.175594E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.803067E-3,0.000000E+0,0.000000E+0,0.000000E+0
-6.170865E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.440221E-3,0.000000E+0,0.000000E+0,0.000000E+0
-1.454592E-3,0.000000E+0,0.000000E+0,0.000000E+0
-7.132625E-4,0.000000E+0,0.000000E+0,0.000000E+0
-1.322273E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.259153E-3,0.000000E+0,0.000000E+0,0.000000E+0
-5.976714E-3,0.000000E+0,0.000000E+0,0.000000E+0
-9.588985E-3,0.000000E+0,0.000000E+0,0.000000E+0
-1.340604E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.718398E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.028615E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.306011E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.386099E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.356022E-2,0.000000E+0,0.000000E+0,0.000000E+0
-2.103121E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.758517E-2,0.000000E+0,0.000000E+0,0.000000E+0
-1.308656E-2,0.000000E+0,0.000000E+0,0.000000E+0
-8.168559E-3,0.000000E+0,0.000000E+0,0.000000E+0
-3.249903E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.198611E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.689352E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.011710E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.003589E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.183814E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.265298E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.239353E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.248164E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.137893E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.054121E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.164132E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.298348E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.218845E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.215064E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.487437E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.256893E-3,0.000000E+0,0.000000E+0,0.000000E+0
9.061740E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.018688E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.103411E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.093036E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.006295E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.414852E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.159351E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.343362E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.403084E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.593588E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.182483E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.604337E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.903307E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.040307E-3,0.000000E+0,0.000000E+0,0.000000E+0
8.583425E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.119409E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.398000E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.740028E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.027390E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.265447E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.444006E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.536076E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.497093E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.336132E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.166517E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.069639E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.930430E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.898270E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.815339E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.836407E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.770656E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.723551E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.715611E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.731145E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.766048E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.863910E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.005280E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.220152E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.404083E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.549613E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.645624E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.551608E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.393224E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.171893E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.865067E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.551005E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.352396E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.146891E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.003347E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.091765E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.155228E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.279866E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.453459E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.588439E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.700067E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.777954E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.842223E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.870849E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.825105E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.745835E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.645966E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.626014E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.572558E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.531891E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.463449E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.452655E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.441531E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.403323E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.393830E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.384683E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.391971E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.529558E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.644837E-2,0.000000E+0,0.000000E+0,0.000000E+0
